关联ID,版本号,发版项名称,用户ID,设备,原声摘要,原声链接,触达状态,触达话术,触达人,触达时间,备注
2.67.0::支持英语作文批改周子威::feedback-752429525-2026/03/19 21:26:12,2.67.0,英语作文批改,752429525,S2,AI作文辅导是否可以家长端关闭,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=752429525,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-510075731-2026/03/25 20:13:41,2.67.0,英语作文批改,510075731,S2,作文批改不了！显示如图,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=510075731,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-812654801-2026/03/27 14:40:11,2.67.0,英语作文批改,812654801,E1,学练机没有英语作文的批改答疑功能，批改错误，没有答题，批该满分。教辅里边英语作文错误不能收录错题本。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=812654801,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-140904182-2026/04/05 11:42:26,2.67.0,英语作文批改,140904182,S2,英语小作文批改不了,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=140904182,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-344767988-2026/04/18 06:04:15,2.67.0,英语作文批改,344767988,S2,"AI作文辅导功能不能关闭，导致孩子沉迷于和AI聊天，看AI编的作文故事。偷偷熬夜看，建议学练机可以设置家长管控这个功能及家长可以设置开关机时间。
不能连接打印机是一大弊端，无法总结错题成可视的纸质材料。无法打印出题目给孩子做。",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=344767988,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-344767988-2026/04/18 06:09:38,2.67.0,英语作文批改,344767988,S2,"补充一下，孩子使用AI作文辅导，家长端小程序还看不出来使用记录，这样更增加孩子沉迷的机会。
另外建议自带的电子书家长可以筛选，不然孩子容易沉迷于漫画及其他低质量的文学作品。",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=344767988,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-679508172-2026/04/19 12:37:37,2.67.0,英语作文批改,679508172,S6,ai作文辅导润色后不能导出打印,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=679508172,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-679508172-2026/04/23 07:32:23,2.67.0,英语作文批改,679508172,S6,作文批改后怎么打印出来,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=679508172,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-222492988-2026/04/25 17:19:05,2.67.0,英语作文批改,222492988,S2,AI作文辅导中，说了一定数量问题后就会强制开启新对话，无法在发表交流，如果一时有事退出，之前的对话会清零，不能接着之前的交流,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=222492988,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-714580775-2026/04/25 21:40:31,2.67.0,英语作文批改,714580775,S2,能不能加上家长管控Ai大模行，孩子可以在Aⅰ作文辅导搜到小说在看，而且还不是儿童读物,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=714580775,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-236760556-2026/04/28 21:59:36,2.67.0,英语作文批改,236760556,S2,"希望能添加一个英语作文，每一次英语考试都要考，能加个练习题
",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=236760556,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-616576966-2026/01/06 21:27:20,2.67.0,英语作文批改,616576966,S2,英语没有每个单元的小作文 推荐和巩固分析,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=616576966,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-33168813-2026/01/07 22:05:40,2.67.0,英语作文批改,33168813,S6,“作文2”打开后上面的图画就没有了，不止这个图片，还有很多颜色稍微有点彩色就成空白了,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=33168813,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-730029519-2026/01/15 06:49:46,2.67.0,英语作文批改,730029519,S2,能否把deepseek辅导作文功能家长手动关闭，孩子用它来构思与学习无关的内容。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=730029519,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-465106076-2026/01/20 11:44:22,2.67.0,英语作文批改,465106076,S2,作文写的很好为什么不符合学生作文规,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=465106076,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-724282899-2026/01/20 20:59:30,2.67.0,英语作文批改,724282899,S2,你好，使用下来有点儿建议，可不可以把教辅专区再细分一下。数学可以分为口算，同步，拔高，奥数。语文和英语分为同步，阅读理解，作文。然后教辅的难易程度也排个序，这样的话可以按照孩子的实际情况按需进行练习,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=724282899,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-257775852-2026/01/29 11:23:53,2.67.0,英语作文批改,257775852,S2,"1.添加打印功能：练习/测试/作文/万能本书写等学习报告，应添加打印功能，这样可以完成上交学校作业。否则哪有那么多时间还要写学校作业，还要用这个学习机？
2.学习计划应可以自主设置：比如我打算寒假一个月，重点学习哪些学科，哪些知识点，有个偏好选择功能，然后按照设置条件去生成AI计划。现在只能按照系统内置的计划走，没有实用价值.",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=257775852,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-1126845357-2026/03/07 22:50:00,2.67.0,英语作文批改,1126845357,S6,没有初中的作文书吗,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1126845357,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-808835396-2026/03/14 20:23:57,2.67.0,英语作文批改,808835396,S2,"1希望增加一些作文教材，去英语配套范文，语文满分作文。
2其实我觉得ai的吸引力没有知识树大，像是思维导图，现在的ai真的很难评
3我希望能新增像洋葱学院的学习经验分享讨论功能，给孩子推送筛选一些别人的学习方法，和别人的计划，用来激励参考
🌹🌹🌹",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=808835396,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-746101241-2026/03/15 15:29:34,2.67.0,英语作文批改,746101241,S2,网络太卡了，AI辅导作文的记录找不到,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=746101241,未触达,,,,候选（需先在关联表确认）
2.67.0::支持英语作文批改周子威::feedback-253625188-2026/03/29 14:13:40,2.67.0,英语作文批改,253625188,S2,为什么批改作文，写不符合学生规则，批改不了,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=253625188,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-271002740-2026/04/13 21:11:33,2.66.1,单元真题测,271002740,S2,教材同步里数学单元真题测试无法提交练习批改申请,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=271002740,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-581004270-2026/01/02 21:06:25,2.66.1,单元真题测,581004270,S2,二年级冀教版单元卷中，2025-2026中上学期第一单元测试卷中，里面有一道题的答案是错误的，答案应该是93,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=581004270,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-744049517-2026/05/06 20:18:28,2.66.1,单元真题测,744049517,S2,为什么高中课程没有英语单词听写？难道高中就不需要单词了吗？可以把单词听写放在教材同步，单元测试的后面。高中单词听写也很重要啊。麻烦在6月份之前增加高中对应英语版本的听写单词功能,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=744049517,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-696181712-2026/01/24 20:14:34,2.66.1,单元真题测,696181712,S2,小猿，能不能增加一个王朝霞的教辅，单元测和期中期末考试卷子的那种，语文、科普版英语的,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=696181712,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-1131109783-2026/04/05 20:15:31,2.66.1,单元真题测,1131109783,S2,教材同步中的单元测只能测一次，原来单元测可以随机出题，题目量也较多，现在更新的功能没有原来的好用,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1131109783,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-1075127234-2026/04/28 20:47:42,2.66.1,单元真题测,1075127234,E1,更新后单元测没几道题目了，以前单元测可以每天都做不同的，五三天天练专项内容也比以前减少了,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1075127234,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-521631520-2026/01/07 13:10:58,2.66.1,单元真题测,521631520,E1,希望能有过往几年期中和期末试卷真题讲解的功能,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=521631520,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-293110442-2026/01/18 20:10:43,2.66.1,单元真题测,293110442,S6,真题实战模拟两张试卷内容一模一样,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=293110442,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-705579307-2026/01/20 06:00:14,2.66.1,单元真题测,705579307,S2,请增加数学全品练习册和语数英真题圈,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=705579307,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-1120739809-2026/01/30 22:57:09,2.66.1,单元真题测,1120739809,S2,小猿学练机S2里面有没有上海的中考真题？从哪里能找到？,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1120739809,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-381042860-2026/02/10 19:52:19,2.66.1,单元真题测,381042860,S2,口算练习以及各种试卷真题练习，每一次做完一关机或者退出就没有保存了，比如说有时候要打卡的时候呢，退出了就得再做一遍就没有办法，还有英语，语文都是一样的，希望能有一个存档，就是做完之后能退出之后还能有记录,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=381042860,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-249763748-2026/03/02 00:03:14,2.66.1,单元真题测,249763748,S6,新疆真题卷太老旧了，可以更新一下吗,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=249763748,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-460876006-2026/03/17 14:53:06,2.66.1,单元真题测,460876006,S6,建议增加北京真题圈试卷，而且北京版数学的对应专项练习没有，试题也少,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=460876006,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-530595566-2026/04/18 17:46:07,2.66.1,单元真题测,530595566,S2,内容应该都是历年来题目的汇总或者真题  在使用中显示后续内容还未更新 要等,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=530595566,未触达,,,,候选（需先在关联表确认）
2.66.1::单元真题测::feedback-426815684-2026/05/04 09:33:25,2.66.1,单元真题测,426815684,S6,我发现实验班真题四年级下外研英语单元练习听力全是错的，第二单元是第一单元的听力，第三单元是第二单元听力，麻烦你们处理下赶紧更改。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=426815684,未触达,,,,候选（需先在关联表确认）
